game_id,turn_number,guess,words_possible,letters_in,letters_out,pos_yes,pos_no,freq,letter_score_by_word,letter_score_by_freq,distinct_letters,model_params,model_rank,response
08d06cf1f177c,2,since,3788,['e'],"['a', 'r', 't', 'g']","[[], [], [], [], []]","[[], [], ['e'], [], []]",0.7762471166286921,0.8549144897575645,0.7945216684314157,1.0,"{'freq': 0.4442225717429147, 'letter_score_by_word': 0.04289590030205859, 'letter_score_by_freq': 0.5267901856766135, 'distinct_letters': 0.02574844894341377}",3.425683274817672,____-
08d06cf1f177c,3,model,444,['e'],"['a', 'r', 'g', 'c', 'i', 'n', 's', 't']","[[], [], [], [], []]","[[], [], ['e'], [], ['e']]",0.5248074602497723,0.9322033898305084,0.9104889481678349,1.0,"{'freq': 0.4442225717429147, 'letter_score_by_word': 0.04289590030205859, 'letter_score_by_freq': 0.5267901856766135, 'distinct_letters': 0.02574844894341377}",3.3674997982481156,___--
08d06cf1f177c,4,kelly,19,"['e', 'l']","['a', 'r', 'g', 'o', 'd', 'c', 'i', 'n', 's', 'm', 't']","[[], [], [], [], []]","[[], [], ['e'], ['e'], ['e', 'l']]",1.0,0.7272727272727273,0.9090681423367232,0.8,"{'freq': 0.4442225717429147, 'letter_score_by_word': 0.04289590030205859, 'letter_score_by_freq': 0.5267901856766135, 'distinct_letters': 0.02574844894341377}",3.4363408696094506,_++-+
08d06cf1f177c,5,welby,1,"['y', 'e', 'l']","['a', 'r', 'g', 'o', 'k', 'd', 'c', 'i', 'n', 's', 'm', 't']","[[], ['e'], ['l'], [], ['y']]","[[], [], ['e'], ['e', 'l'], ['e', 'l']]",1.0,1.0,1.0,1.0,"{'freq': 0.4442225717429147, 'letter_score_by_word': 0.04289590030205859, 'letter_score_by_freq': 0.5267901856766135, 'distinct_letters': 0.02574844894341377}",4.0,+++++
06a5fde88ebcd,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8305734660288479, 'letter_score_by_word': 0.16869963743987992, 'letter_score_by_freq': 0.08043881770874783, 'distinct_letters': 0.15005490530455923}",3.5468654525225585,____+
06a5fde88ebcd,2,point,340,['t'],"['a', 'r', 'e', 'g']","[[], [], [], [], ['t']]","[[], [], [], [], []]",1.0,0.8395061728395062,1.0,1.0,"{'freq': 0.8305734660288479, 'letter_score_by_word': 0.16869963743987992, 'letter_score_by_freq': 0.08043881770874783, 'distinct_letters': 0.15005490530455923}",3.8395061728395063,___-+
06a5fde88ebcd,3,uncut,14,"['n', 't']","['a', 'r', 'g', 'p', 'e', 'i', 'o']","[[], [], [], [], ['t']]","[[], [], [], ['n'], []]",1.0,0.6071428571428572,0.9964312400347259,0.8,"{'freq': 0.8305734660288479, 'letter_score_by_word': 0.16869963743987992, 'letter_score_by_freq': 0.08043881770874783, 'distinct_letters': 0.15005490530455923}",3.403574097177583,+++++
0168348af950e,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.19961065314794535, 'letter_score_by_word': 0.9293620674625304, 'letter_score_by_freq': 0.42704017750586776, 'distinct_letters': 0.8514484522786481}",3.5468654525225585,__+__
0168348af950e,2,needs,761,['e'],"['a', 'r', 't', 'g']","[[], [], ['e'], [], []]","[[], [], [], [], []]",1.0,0.6701791359325606,0.8449849817428715,0.8,"{'freq': 0.19961065314794535, 'letter_score_by_word': 0.9293620674625304, 'letter_score_by_freq': 0.42704017750586776, 'distinct_letters': 0.8514484522786481}",3.3151641176754323,_++++
0168348af950e,3,leeds,7,"['d', 's', 'e']","['a', 'r', 'g', 'n', 't']","[[], ['e'], ['e'], ['d'], ['s']]","[[], [], [], [], []]",0.5370317963702522,1.0,1.0,1.0,"{'freq': 0.19961065314794535, 'letter_score_by_word': 0.9293620674625304, 'letter_score_by_freq': 0.42704017750586776, 'distinct_letters': 0.8514484522786481}",3.5370317963702522,_++++
0168348af950e,4,feeds,6,"['d', 's', 'e']","['a', 'r', 'g', 'l', 'n', 't']","[[], ['e'], ['e'], ['d'], ['s']]","[[], [], [], [], []]",0.40738027780411207,1.0,1.0,1.0,"{'freq': 0.19961065314794535, 'letter_score_by_word': 0.9293620674625304, 'letter_score_by_freq': 0.42704017750586776, 'distinct_letters': 0.8514484522786481}",3.407380277804112,_++++
0168348af950e,5,seeds,5,"['d', 's', 'e']","['a', 'r', 'g', 'f', 'l', 'n', 't']","[[], ['e'], ['e'], ['d'], ['s']]","[[], [], [], [], []]",1.0,0.75,0.9452450773723678,0.75,"{'freq': 0.19961065314794535, 'letter_score_by_word': 0.9293620674625304, 'letter_score_by_freq': 0.42704017750586776, 'distinct_letters': 0.8514484522786481}",3.445245077372368,+++++
02047fc4f842c,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.14152869193537698, 'letter_score_by_word': 0.04408537382587041, 'letter_score_by_freq': 0.9877123011025584, 'distinct_letters': 0.7311767134024642}",3.5468654525225585,_____
02047fc4f842c,2,would,4167,[],"['a', 'r', 'g', 'e', 't']","[[], [], [], [], []]","[[], [], [], [], []]",0.9332543007969913,0.670992191088654,0.9889999364479377,1.0,"{'freq': 0.14152869193537698, 'letter_score_by_word': 0.04408537382587041, 'letter_score_by_freq': 0.9877123011025584, 'distinct_letters': 0.7311767134024642}",3.593246428333583,_--__
02047fc4f842c,3,union,152,"['o', 'u']","['a', 'w', 'r', 'g', 'd', 'e', 'l', 't']","[[], [], [], [], []]","[[], ['o'], ['u'], [], []]",1.0,0.7234042553191489,0.9801641364026236,0.8,"{'freq': 0.14152869193537698, 'letter_score_by_word': 0.04408537382587041, 'letter_score_by_freq': 0.9877123011025584, 'distinct_letters': 0.7311767134024642}",3.503568391721773,-_--_
02047fc4f842c,4,sioux,18,"['i', 'o', 'u']","['a', 'w', 'r', 'g', 'd', 'e', 'l', 'n', 't']","[[], [], [], [], []]","[['u'], ['o'], ['i', 'u'], ['o'], []]",1.0,0.7333333333333334,1.0,1.0,"{'freq': 0.14152869193537698, 'letter_score_by_word': 0.04408537382587041, 'letter_score_by_freq': 0.9877123011025584, 'distinct_letters': 0.7311767134024642}",3.7333333333333334,+-+-_
02047fc4f842c,5,suomi,1,"['i', 'o', 'u', 's']","['a', 'w', 'r', 'g', 'd', 'e', 'x', 'l', 'n', 't']","[['s'], [], ['o'], [], []]","[['u'], ['i', 'o'], ['i', 'u'], ['o', 'u'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.14152869193537698, 'letter_score_by_word': 0.04408537382587041, 'letter_score_by_freq': 0.9877123011025584, 'distinct_letters': 0.7311767134024642}",4.0,+++++
04879740d5cbd,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.15663254353185285, 'letter_score_by_word': 0.2858630599271631, 'letter_score_by_freq': 0.4980673172763199, 'distinct_letters': 0.884697481210528}",3.5468654525225585,_-___
04879740d5cbd,2,world,1263,['r'],"['a', 'e', 't', 'g']","[[], [], [], [], []]","[[], ['r'], [], [], []]",1.0,0.5273879583521955,0.947261709771802,1.0,"{'freq': 0.15663254353185285, 'letter_score_by_word': 0.2858630599271631, 'letter_score_by_freq': 0.4980673172763199, 'distinct_letters': 0.884697481210528}",3.4746496681239973,_+-__
04879740d5cbd,3,hours,138,"['o', 'r']","['w', 'a', 'g', 'd', 'e', 'l', 't']","[[], ['o'], [], [], []]","[[], ['r'], ['r'], [], []]",1.0,0.8333333333333333,1.0,1.0,"{'freq': 0.15663254353185285, 'letter_score_by_word': 0.2858630599271631, 'letter_score_by_freq': 0.4980673172763199, 'distinct_letters': 0.884697481210528}",3.833333333333333,-++--
04879740d5cbd,4,roush,1,"['h', 'r', 'u', 'o', 's']","['w', 'a', 'g', 'd', 'e', 'l', 't']","[[], ['o'], ['u'], [], []]","[['h'], ['r'], ['r'], ['r'], ['s']]",1.0,1.0,1.0,1.0,"{'freq': 0.15663254353185285, 'letter_score_by_word': 0.2858630599271631, 'letter_score_by_freq': 0.4980673172763199, 'distinct_letters': 0.884697481210528}",4.0,+++++
00c80a7f64476,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.7701966425067194, 'letter_score_by_word': 0.06785308102260079, 'letter_score_by_freq': 0.2833085028422787, 'distinct_letters': 0.7809432762981349}",3.5468654525225585,_-___
00c80a7f64476,2,world,1263,['r'],"['a', 'e', 't', 'g']","[[], [], [], [], []]","[[], ['r'], [], [], []]",1.0,0.5273879583521955,0.947261709771802,1.0,"{'freq': 0.7701966425067194, 'letter_score_by_word': 0.06785308102260079, 'letter_score_by_freq': 0.2833085028422787, 'distinct_letters': 0.7809432762981349}",3.4746496681239973,_--_-
00c80a7f64476,3,hydro,23,"['o', 'd', 'r']","['w', 'a', 'g', 'e', 'l', 't']","[[], [], [], [], []]","[[], ['o', 'r'], ['r'], [], ['d']]",1.0,0.5238095238095238,1.0,1.0,"{'freq': 0.7701966425067194, 'letter_score_by_word': 0.06785308102260079, 'letter_score_by_freq': 0.2833085028422787, 'distinct_letters': 0.7809432762981349}",3.5238095238095237,__---
00c80a7f64476,4,odour,5,"['o', 'd', 'r']","['h', 'w', 'a', 'g', 'y', 'e', 'l', 't']","[[], [], [], [], []]","[[], ['o', 'r'], ['d', 'r'], ['r'], ['o', 'd']]",1.0,0.8571428571428571,0.9968101956014156,0.8,"{'freq': 0.7701966425067194, 'letter_score_by_word': 0.06785308102260079, 'letter_score_by_freq': 0.2833085028422787, 'distinct_letters': 0.7809432762981349}",3.6539530527442725,---_+
00c80a7f64476,5,décor,2,"['o', 'd', 'r']","['h', 'w', 'a', 'g', 'y', 'e', 'u', 'l', 't']","[[], [], [], [], ['r']]","[['o'], ['o', 'd', 'r'], ['o', 'd', 'r'], ['r'], ['o', 'd']]",1.0,1.0,1.0,1.0,"{'freq': 0.7701966425067194, 'letter_score_by_word': 0.06785308102260079, 'letter_score_by_freq': 0.2833085028422787, 'distinct_letters': 0.7809432762981349}",4.0,+++++
0428a781cb16a,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8809338255895286, 'letter_score_by_word': 0.9603232025929456, 'letter_score_by_freq': 0.2862061774555458, 'distinct_letters': 0.051227287646015474}",3.5468654525225585,____-
0428a781cb16a,2,think,1247,['t'],"['a', 'r', 'e', 'g']","[[], [], [], [], []]","[[], [], [], [], ['t']]",1.0,0.6030032848427969,0.9179058783867462,1.0,"{'freq': 0.8809338255895286, 'letter_score_by_word': 0.9603232025929456, 'letter_score_by_freq': 0.2862061774555458, 'distinct_letters': 0.051227287646015474}",3.5209091632295433,+__-_
0428a781cb16a,3,tyson,18,"['n', 't']","['h', 'a', 'r', 'g', 'k', 'e', 'i']","[['t'], [], [], [], []]","[[], [], [], ['n'], ['t']]",1.0,1.0,1.0,1.0,"{'freq': 0.8809338255895286, 'letter_score_by_word': 0.9603232025929456, 'letter_score_by_freq': 0.2862061774555458, 'distinct_letters': 0.051227287646015474}",4.0,+__--
0428a781cb16a,4,tondu,3,"['o', 'n', 't']","['h', 'a', 'r', 'g', 'k', 'y', 'e', 'i', 's']","[['t'], [], [], [], []]","[[], [], [], ['o', 'n'], ['n', 't']]",0.0398107170553497,1.0,1.0,1.0,"{'freq': 0.8809338255895286, 'letter_score_by_word': 0.9603232025929456, 'letter_score_by_freq': 0.2862061774555458, 'distinct_letters': 0.051227287646015474}",3.0398107170553494,+++__
0428a781cb16a,5,tonto,1,"['o', 'n', 't']","['h', 'a', 'r', 'g', 'k', 'y', 'd', 'e', 'u', 'i', 's']","[['t'], ['o'], ['n'], [], []]","[[], [], [], ['o', 'n'], ['n', 't']]",1.0,1.0,1.0,1.0,"{'freq': 0.8809338255895286, 'letter_score_by_word': 0.9603232025929456, 'letter_score_by_freq': 0.2862061774555458, 'distinct_letters': 0.051227287646015474}",4.0,+++++
0fbdc681ed178,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.40559923053724334, 'letter_score_by_word': 0.15038104823195841, 'letter_score_by_freq': 0.5088349351477169, 'distinct_letters': 0.9049320667081862}",3.5468654525225585,+_-__
0fbdc681ed178,2,given,173,"['e', 'g']","['a', 'r', 't']","[['g'], [], [], [], []]","[[], [], ['e'], [], []]",1.0,0.7032967032967031,1.0,1.0,"{'freq': 0.40559923053724334, 'letter_score_by_word': 0.15038104823195841, 'letter_score_by_freq': 0.5088349351477169, 'distinct_letters': 0.9049320667081862}",3.703296703296703,+__-_
0fbdc681ed178,3,globe,43,"['e', 'g']","['a', 'r', 'v', 'i', 'n', 't']","[['g'], [], [], [], []]","[[], [], ['e'], ['e'], []]",1.0,0.8799999999999999,1.0,1.0,"{'freq': 0.40559923053724334, 'letter_score_by_word': 0.15038104823195841, 'letter_score_by_freq': 0.5088349351477169, 'distinct_letters': 0.9049320667081862}",3.88,+++++
07e79c00f2f8b,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.4210070711194259, 'letter_score_by_word': 0.8717530503345059, 'letter_score_by_freq': 0.12495429114128587, 'distinct_letters': 0.2993798290160258}",3.5468654525225585,_-_+_
07e79c00f2f8b,2,royal,741,"['a', 'r']","['e', 't', 'g']","[[], [], [], ['a'], []]","[[], ['r'], [], [], []]",1.0,0.7014028056112224,0.9578608237923274,1.0,"{'freq': 0.4210070711194259, 'letter_score_by_word': 0.8717530503345059, 'letter_score_by_freq': 0.12495429114128587, 'distinct_letters': 0.2993798290160258}",3.65926362940355,-__+_
07e79c00f2f8b,3,sarah,381,"['a', 'r']","['g', 'y', 'e', 'l', 'o', 't']","[[], [], [], ['a'], []]","[['r'], ['r'], [], [], []]",1.0,0.586206896551724,0.8948456027652827,0.8,"{'freq': 0.4210070711194259, 'letter_score_by_word': 0.8717530503345059, 'letter_score_by_freq': 0.12495429114128587, 'distinct_letters': 0.2993798290160258}",3.2810524993170063,_-++_
07e79c00f2f8b,4,quran,65,"['a', 'r']","['h', 'g', 'y', 'e', 'l', 'o', 's', 't']","[[], [], ['r'], ['a'], []]","[['r'], ['a', 'r'], [], [], []]",1.0,0.6097560975609755,0.9639329857893184,1.0,"{'freq': 0.4210070711194259, 'letter_score_by_word': 0.8717530503345059, 'letter_score_by_freq': 0.12495429114128587, 'distinct_letters': 0.2993798290160258}",3.5736890833502937,+++++
03823aa9f5413,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",3.5468654525225585,__--_
03823aa9f5413,2,place,1996,"['a', 'e']","['r', 't', 'g']","[[], [], [], [], []]","[[], [], ['e'], ['a'], []]",1.0,0.6217672413793103,0.7521895284251485,1.0,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",3.373956769804459,_--_-
03823aa9f5413,3,sales,270,"['a', 'e', 'l']","['r', 'g', 'p', 'c', 't']","[[], [], [], [], []]","[[], ['l'], ['a', 'e'], ['a'], ['e']]",1.0,0.5583333333333332,0.9184563139136743,0.8,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",3.276789647247007,_+++_
03823aa9f5413,4,haley,46,"['a', 'e', 'l']","['r', 'g', 'p', 'c', 's', 't']","[[], ['a'], ['l'], ['e'], []]","[[], ['l'], ['a', 'e'], ['a'], ['e']]",1.0,0.7407407407407407,1.0,1.0,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",3.7407407407407405,_+++_
03823aa9f5413,5,dalek,30,"['a', 'e', 'l']","['h', 'r', 'g', 'p', 'y', 'c', 's', 't']","[[], ['a'], ['l'], ['e'], []]","[[], ['l'], ['a', 'e'], ['a'], ['e']]",1.0,0.84,0.982893674025848,1.0,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",3.822893674025848,_++++
03823aa9f5413,6,malek,3,"['a', 'k', 'e', 'l']","['h', 'r', 'g', 'p', 'y', 'd', 'c', 's', 't']","[[], ['a'], ['l'], ['e'], ['k']]","[[], ['l'], ['a', 'e'], ['a'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.17748587840709096, 'letter_score_by_word': 0.6255116772245444, 'letter_score_by_freq': 0.6468389142724345, 'distinct_letters': 0.5420119969890744}",4.0,+++++
0858bc8f956f9,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",3.5468654525225585,__--_
0858bc8f956f9,2,place,1996,"['a', 'e']","['r', 't', 'g']","[[], [], [], [], []]","[[], [], ['e'], ['a'], []]",1.0,0.6217672413793103,0.7521895284251485,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",3.373956769804459,_--_-
0858bc8f956f9,3,sales,270,"['a', 'e', 'l']","['r', 'g', 'p', 'c', 't']","[[], [], [], [], []]","[[], ['l'], ['a', 'e'], ['a'], ['e']]",1.0,0.5583333333333332,0.9184563139136743,0.8,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",3.276789647247007,_-+-_
0858bc8f956f9,4,zelda,45,"['a', 'e', 'l']","['r', 'g', 'p', 'c', 's', 't']","[[], [], ['l'], [], []]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",0.6456542290346549,0.6923076923076923,0.9242303693128356,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",3.262192290655183,_++_+
0858bc8f956f9,5,bella,30,"['a', 'e', 'l']","['r', 'g', 'p', 'd', 'z', 'c', 's', 't']","[[], ['e'], ['l'], [], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,0.45,0.9548275444169377,0.8,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",3.204827544416938,_++++
0858bc8f956f9,6,fella,10,"['a', 'e', 'l']","['b', 'r', 'g', 'p', 'd', 'z', 'c', 's', 't']","[[], ['e'], ['l'], ['l'], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",4.0,_++++
0858bc8f956f9,7,hella,9,"['a', 'e', 'l']","['b', 'r', 'g', 'p', 'd', 'z', 'c', 'f', 's', 't']","[[], ['e'], ['l'], ['l'], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",4.0,_++++
0858bc8f956f9,8,nella,8,"['a', 'e', 'l']","['h', 'b', 'r', 'g', 'p', 'd', 'z', 'c', 'f', 's', 't']","[[], ['e'], ['l'], ['l'], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",4.0,_++++
0858bc8f956f9,9,vella,7,"['a', 'e', 'l']","['h', 'b', 'r', 'g', 'p', 'd', 'z', 'c', 'f', 'n', 's', 't']","[[], ['e'], ['l'], ['l'], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",4.0,_++++
0858bc8f956f9,10,yella,6,"['a', 'e', 'l']","['h', 'b', 'r', 'g', 'p', 'd', 'z', 'v', 'c', 'f', 'n', 's', 't']","[[], ['e'], ['l'], ['l'], ['a']]","[[], ['a', 'l'], ['a', 'e'], ['a', 'e'], ['e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8687882864003645, 'letter_score_by_word': 0.8108549493287809, 'letter_score_by_freq': 0.41400674514566715, 'distinct_letters': 0.9987822140403979}",4.0,+++++
00e93e38728ae,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8117789309595892, 'letter_score_by_word': 0.8103967004475047, 'letter_score_by_freq': 0.28845296677617094, 'distinct_letters': 0.5527249884913401}",3.5468654525225585,___-+
00e93e38728ae,2,about,245,"['a', 't']","['r', 'e', 'g']","[[], [], [], [], ['t']]","[[], [], [], ['a'], []]",1.0,0.563063063063063,1.0,1.0,"{'freq': 0.8117789309595892, 'letter_score_by_word': 0.8103967004475047, 'letter_score_by_freq': 0.28845296677617094, 'distinct_letters': 0.5527249884913401}",3.563063063063063,-___+
00e93e38728ae,3,plant,121,"['a', 't']","['b', 'r', 'g', 'e', 'u', 'o']","[[], [], [], [], ['t']]","[['a'], [], [], ['a'], []]",1.0,0.6,1.0,1.0,"{'freq': 0.8117789309595892, 'letter_score_by_word': 0.8103967004475047, 'letter_score_by_freq': 0.28845296677617094, 'distinct_letters': 0.5527249884913401}",3.6,+++++
00998f5622a95,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.27546410451374914, 'letter_score_by_word': 0.3889506496376458, 'letter_score_by_freq': 0.6724174214883237, 'distinct_letters': 0.7904067740306213}",3.5468654525225585,_+-__
00998f5622a95,2,price,222,"['r', 'e']","['a', 't', 'g']","[[], ['r'], [], [], []]","[[], [], ['e'], [], []]",0.5495408738576243,0.8142857142857143,0.8885859858397762,1.0,"{'freq': 0.27546410451374914, 'letter_score_by_word': 0.3889506496376458, 'letter_score_by_freq': 0.6724174214883237, 'distinct_letters': 0.7904067740306213}",3.252412573983115,_++_+
00998f5622a95,3,drive,16,"['i', 'r', 'e']","['a', 'g', 'p', 'c', 't']","[[], ['r'], ['i'], [], ['e']]","[[], [], ['e'], [], []]",1.0,0.5333333333333333,1.0,1.0,"{'freq': 0.27546410451374914, 'letter_score_by_word': 0.3889506496376458, 'letter_score_by_freq': 0.6724174214883237, 'distinct_letters': 0.7904067740306213}",3.533333333333333,_++_+
00998f5622a95,4,urine,12,"['i', 'r', 'e']","['a', 'g', 'p', 'd', 'v', 'c', 't']","[[], ['r'], ['i'], [], ['e']]","[[], [], ['e'], [], []]",1.0,0.6153846153846153,1.0,1.0,"{'freq': 0.27546410451374914, 'letter_score_by_word': 0.3889506496376458, 'letter_score_by_freq': 0.6724174214883237, 'distinct_letters': 0.7904067740306213}",3.6153846153846154,+++++
0992976003cfe,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8716440728296866, 'letter_score_by_word': 0.3763549963450271, 'letter_score_by_freq': 0.008866567916163692, 'distinct_letters': 0.42892953439534465}",3.5468654525225585,_-_+_
0992976003cfe,2,royal,741,"['a', 'r']","['e', 't', 'g']","[[], [], [], ['a'], []]","[[], ['r'], [], [], []]",1.0,0.7014028056112224,0.9578608237923274,1.0,"{'freq': 0.8716440728296866, 'letter_score_by_word': 0.3763549963450271, 'letter_score_by_freq': 0.008866567916163692, 'distinct_letters': 0.42892953439534465}",3.65926362940355,-__+_
0992976003cfe,3,sarah,381,"['a', 'r']","['g', 'y', 'e', 'l', 'o', 't']","[[], [], [], ['a'], []]","[['r'], ['r'], [], [], []]",1.0,0.586206896551724,0.8948456027652827,0.8,"{'freq': 0.8716440728296866, 'letter_score_by_word': 0.3763549963450271, 'letter_score_by_freq': 0.008866567916163692, 'distinct_letters': 0.42892953439534465}",3.2810524993170063,_+++_
0992976003cfe,4,karan,51,"['a', 'r']","['h', 'g', 'y', 'e', 'l', 'o', 's', 't']","[[], ['a'], ['r'], ['a'], []]","[['r'], ['r'], [], [], []]",1.0,0.8666666666666666,1.0,1.0,"{'freq': 0.8716440728296866, 'letter_score_by_word': 0.3763549963450271, 'letter_score_by_freq': 0.008866567916163692, 'distinct_letters': 0.42892953439534465}",3.8666666666666667,_+++_
0992976003cfe,5,param,29,"['a', 'r']","['h', 'g', 'k', 'y', 'e', 'n', 'l', 'o', 's', 't']","[[], ['a'], ['r'], ['a'], []]","[['r'], ['r'], [], [], []]",1.0,0.7894736842105262,0.905915980049392,1.0,"{'freq': 0.8716440728296866, 'letter_score_by_word': 0.3763549963450271, 'letter_score_by_freq': 0.008866567916163692, 'distinct_letters': 0.42892953439534465}",3.695389664259918,+++++
08070aa5458bf,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.29113033794771526, 'letter_score_by_word': 0.7205140250910039, 'letter_score_by_freq': 0.2500435772287055, 'distinct_letters': 0.17840918883088763}",3.5468654525225585,_____
08070aa5458bf,2,would,4167,[],"['a', 'r', 'g', 'e', 't']","[[], [], [], [], []]","[[], [], [], [], []]",0.9332543007969913,0.670992191088654,0.9889999364479377,1.0,"{'freq': 0.29113033794771526, 'letter_score_by_word': 0.7205140250910039, 'letter_score_by_freq': 0.2500435772287055, 'distinct_letters': 0.17840918883088763}",3.593246428333583,__+__
08070aa5458bf,3,chuck,82,['u'],"['a', 'w', 'r', 'g', 'd', 'e', 'l', 'o', 't']","[[], [], ['u'], [], []]","[[], [], [], [], []]",1.0,0.7162162162162162,0.8954902782327169,0.8,"{'freq': 0.29113033794771526, 'letter_score_by_word': 0.7205140250910039, 'letter_score_by_freq': 0.2500435772287055, 'distinct_letters': 0.17840918883088763}",3.411706494448933,-_+-_
08070aa5458bf,4,scuff,6,"['c', 'u']","['h', 'a', 'w', 'r', 'g', 'k', 'd', 'e', 'l', 'o', 't']","[[], [], ['u'], [], []]","[['c'], [], [], ['c'], []]",1.0,0.75,0.9993861871771672,0.8,"{'freq': 0.29113033794771526, 'letter_score_by_word': 0.7205140250910039, 'letter_score_by_freq': 0.2500435772287055, 'distinct_letters': 0.17840918883088763}",3.5493861871771673,+++++
