game_id,turn_number,guess,words_possible,letters_in,letters_out,pos_yes,pos_no,freq,letter_score_by_word,letter_score_by_freq,distinct_letters,letter_pos_score_by_word,letter_pos_score_by_freq,model_params,model_rank,response
1198af79727290,2,would,3308,['o'],"['s', 'h', 'e', 't']","[[], [], [], [], []]","[[], [], ['o'], [], []]",1.0,0.4378,0.9920030230468052,1.0,0.21375719220966813,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.643560215256473,_-___
1198af79727290,3,major,823,['o'],"['w', 'e', 't', 'u', 'l', 's', 'h', 'd']","[[], [], [], [], []]","[[], ['o'], ['o'], [], []]",1.0,0.7354037267080745,0.994766413757615,1.0,0.6392562403087492,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.3694263807744385,--_+_
1198af79727290,4,axiom,10,"['o', 'a', 'm']","['w', 'e', 'j', 't', 'r', 'u', 'l', 's', 'h', 'd']","[[], [], [], ['o'], []]","[['m'], ['o', 'a'], ['o'], [], []]",1.0,0.5454545454545454,1.0,1.0,0.27450980392156865,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.819964349376114,+__+-
1198af79727290,5,ambon,5,"['o', 'a', 'm']","['w', 'e', 'j', 't', 'r', 'u', 'l', 's', 'i', 'x', 'h', 'd']","[['a'], [], [], ['o'], []]","[['m'], ['o', 'a'], ['o'], [], ['m']]",0.25118864315095824,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.251188643150958,++++_
1198af79727290,6,amboy,1,"['o', 'a', 'b', 'm']","['w', 'e', 'j', 't', 'r', 'n', 'u', 'l', 's', 'i', 'x', 'h', 'd']","[['a'], ['m'], ['b'], ['o'], []]","[['m'], ['o', 'a'], ['o'], [], ['m']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
1240cd9fd4e45d,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,__+__
1240cd9fd4e45d,2,wrong,752,['o'],"['s', 'h', 'e', 't']","[[], [], ['o'], [], []]","[[], [], [], [], []]",0.6606934480075964,0.7633196721311476,1.0,1.0,0.688632626607051,0.9516946747524816,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.064340421498276,__+__
1240cd9fd4e45d,3,blood,221,['o'],"['w', 'e', 'g', 't', 'r', 's', 'n', 'h']","[[], [], ['o'], [], []]","[[], [], [], [], []]",1.0,0.6524590163934425,1.0,0.8,0.5328619835787828,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.985320999972225,__+-+
1240cd9fd4e45d,4,avoid,6,"['o', 'd']","['w', 'e', 'g', 't', 'r', 'l', 's', 'n', 'h', 'b']","[[], [], ['o'], [], ['d']]","[[], [], [], ['o'], []]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
13b92670b86caf,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,____-
13b92670b86caf,2,einar,3934,['e'],"['o', 's', 'h', 't']","[[], [], [], [], []]","[[], [], [], [], ['e']]",0.00041686938347033556,0.9856245869134171,1.0,1.0,0.9209845400406396,0.7190658258343275,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.626091822171855,-_-+_
13b92670b86caf,3,clean,61,"['a', 'n', 'e']","['t', 'o', 'r', 's', 'i', 'h']","[[], [], [], ['a'], []]","[['e'], [], ['n'], [], ['e']]",0.7943282347242813,0.764705882352941,0.9059254977893011,1.0,0.9111111111111111,0.7435452797355121,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.119616005713146,__-++
13b92670b86caf,4,began,33,"['a', 'n', 'e']","['t', 'o', 'r', 'c', 'l', 's', 'i', 'h']","[[], [], [], ['a'], ['n']]","[['e'], [], ['n', 'e'], [], ['e']]",1.0,0.7692307692307693,1.0,1.0,0.8764044943820226,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.6456352636127916,+++++
14de946709f376,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,____+
14de946709f376,2,place,1819,['e'],"['o', 's', 'h', 't']","[[], [], [], [], ['e']]","[[], [], [], [], []]",1.0,0.7161538461538461,0.9535154124085385,1.0,0.5084887404292238,0.9875416827990714,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.16569968179068,--__+
14de946709f376,3,lipke,8,"['p', 'l', 'e']","['a', 't', 'o', 'c', 's', 'h']","[[], [], [], [], ['e']]","[['p'], ['l'], [], [], []]",0.12589254117941687,1.0,0.9925240889602613,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.118416630139678,+++_+
14de946709f376,4,lippe,1,"['p', 'i', 'l', 'e']","['a', 't', 'o', 'k', 'c', 's', 'h']","[['l'], ['i'], ['p'], [], ['e']]","[['p'], ['l'], [], [], []]",1.0,1.0,1.0,1.0,nan,nan,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nan,+++++
15c41c152477f2,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,__-_-
15c41c152477f2,2,money,1140,"['o', 'e']","['s', 'h', 't']","[[], [], [], [], []]","[[], [], ['o'], [], ['e']]",1.0,0.6432246998284734,0.8066534858118632,1.0,0.547951131235143,0.6633679932223391,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.661197310097819,_+_++
15c41c152477f2,3,corey,41,"['o', 'y', 'e']","['t', 'm', 's', 'n', 'h']","[[], ['o'], [], ['e'], ['y']]","[[], [], ['o'], [], ['e']]",1.0,0.7826086956521741,1.0,1.0,0.8571428571428572,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.6397515527950315,_++++
15c41c152477f2,4,gorey,6,"['o', 'y', 'e', 'r']","['t', 'c', 'm', 's', 'n', 'h']","[[], ['o'], ['r'], ['e'], ['y']]","[[], [], ['o'], [], ['e']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,_++++
15c41c152477f2,5,korey,5,"['o', 'y', 'e', 'r']","['g', 't', 'c', 'm', 's', 'n', 'h']","[[], ['o'], ['r'], ['e'], ['y']]","[[], [], ['o'], [], ['e']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
16c20576ec408f,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,__--_
16c20576ec408f,2,works,1191,"['o', 's']","['h', 'e', 't']","[[], [], [], [], []]","[[], [], ['o'], ['s'], []]",1.0,0.41961852861035426,0.8686997630671698,1.0,0.3321617152616892,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.620480006939213,_+__+
16c20576ec408f,3,goals,252,"['o', 's']","['w', 'e', 'r', 't', 'k', 'h']","[[], ['o'], [], [], ['s']]","[[], [], ['o'], ['s'], []]",0.8912509381337459,0.8814432989690723,0.9500122940062954,1.0,0.4502167551257815,0.9625702022513822,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.1354934884862775,_+__+
16c20576ec408f,4,focus,114,"['o', 's']","['w', 'e', 'g', 'a', 'r', 't', 'k', 'l', 'h']","[[], ['o'], [], [], ['s']]","[[], [], ['o'], ['s'], []]",1.0,0.6542056074766354,1.0,1.0,0.42585673589226525,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.080062343368901,_+_-+
16c20576ec408f,5,nouns,6,"['o', 's', 'u']","['w', 'e', 'g', 'a', 'r', 't', 'k', 'f', 'c', 'l', 'h']","[[], ['o'], [], [], ['s']]","[[], [], ['o'], ['s', 'u'], []]",1.0,0.5714285714285714,1.0,0.8,0.625,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.996428571428571,+++++
17b9b56fa38c92,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_____
17b9b56fa38c92,2,again,6470,[],"['e', 't', 'o', 's', 'h']","[[], [], [], [], []]","[[], [], [], [], []]",1.0,0.800235098879823,0.7823534512689555,0.8,0.48399326032013473,0.9059802684574687,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.772562078926382,___-_
17b9b56fa38c92,3,build,353,['i'],"['e', 'g', 'a', 't', 'o', 's', 'n', 'h']","[[], [], [], [], []]","[[], [], [], ['i'], []]",1.0,0.8412698412698413,0.8543514207681095,1.0,0.729396741389339,0.8523786025976763,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.277396606024967,__-+_
17b9b56fa38c92,4,imply,27,"['i', 'l']","['e', 'g', 'a', 't', 'o', 'd', 'u', 's', 'n', 'h', 'b']","[[], [], [], ['l'], []]","[[], [], ['i'], ['i'], []]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,-__++
17b9b56fa38c92,5,willy,10,"['i', 'l', 'y']","['e', 'g', 'a', 't', 'o', 'p', 'd', 'u', 'm', 's', 'n', 'h', 'b']","[[], [], [], ['l'], ['y']]","[['i'], [], ['i'], ['i'], []]",1.0,0.8,1.0,1.0,0.125,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.925,_++++
17b9b56fa38c92,6,filly,8,"['i', 'l', 'y']","['w', 'e', 'g', 'a', 't', 'o', 'p', 'd', 'u', 'm', 's', 'n', 'h', 'b']","[[], ['i'], ['l'], ['l'], ['y']]","[['i'], [], ['i'], ['i'], []]",0.40738027780411296,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.407380277804113,_++++
17b9b56fa38c92,7,jilly,7,"['i', 'l', 'y']","['w', 'e', 'g', 'a', 't', 'o', 'p', 'd', 'u', 'f', 'm', 's', 'n', 'h', 'b']","[[], ['i'], ['l'], ['l'], ['y']]","[['i'], [], ['i'], ['i'], []]",0.05623413251903491,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.056234132519035,+++++
184fef4b70afde,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,___-_
184fef4b70afde,2,paris,2720,['s'],"['o', 'h', 'e', 't']","[[], [], [], [], []]","[[], [], [], ['s'], []]",0.19952623149688808,0.9164651571774015,0.8256656601483068,1.0,0.7680323854537605,0.8483972640321801,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.5580866983085375,_-__+
184fef4b70afde,3,claus,148,"['s', 'a']","['e', 't', 'o', 'p', 'r', 'i', 'h']","[[], [], [], [], ['s']]","[[], ['a'], [], ['s'], []]",0.16982436524617464,0.9430379746835442,1.0,1.0,0.9969474154468766,0.7494666581421382,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.859276413518733,__-_+
184fef4b70afde,4,abbas,18,"['s', 'a']","['e', 't', 'o', 'p', 'r', 'u', 'c', 'l', 'i', 'h']","[[], [], [], [], ['s']]","[[], ['a'], ['a'], ['s'], []]",1.0,0.25,0.983066053461176,0.6,0.17867435158501438,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.01174040504619,+__++
184fef4b70afde,5,angas,7,"['s', 'a']","['e', 't', 'o', 'p', 'r', 'u', 'c', 'l', 'i', 'h', 'b']","[['a'], [], [], ['a'], ['s']]","[[], ['a'], ['a'], ['s'], []]",0.5128613839913648,1.0,1.0,1.0,1.0,0.9014022553892257,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.41426363938059,++_++
184fef4b70afde,6,andas,2,"['s', 'n', 'a']","['e', 'g', 't', 'o', 'p', 'r', 'u', 'c', 'l', 'i', 'h', 'b']","[['a'], ['n'], [], ['a'], ['s']]","[[], ['a'], ['a'], ['s'], []]",0.2089296130854037,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.208929613085404,++_++
184fef4b70afde,7,annas,1,"['s', 'n', 'a']","['e', 'g', 't', 'o', 'p', 'r', 'u', 'c', 'l', 'd', 'i', 'h', 'b']","[['a'], ['n'], [], ['a'], ['s']]","[[], ['a'], ['a'], ['s'], []]",1.0,1.0,1.0,1.0,nan,nan,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nan,+++++
19f4857d090238,1,those,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,-__-_
19f4857d090238,2,still,666,"['s', 't']","['o', 'h', 'e']","[[], [], [], [], []]","[['t'], [], [], ['s'], []]",1.0,0.43764705882352944,0.7315870743199642,0.8,0.3709491089939479,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.340183242137442,++_-+
19f4857d090238,3,staal,3,"['s', 'l', 't']","['o', 'i', 'h', 'e']","[['s'], ['t'], [], [], ['l']]","[['t'], [], [], ['s', 'l'], []]",1.0,0.8571428571428571,0.9615390973361975,0.8,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.6186819544790545,+++++
0a07124602b71,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_+__-
0a07124602b71,2,taken,553,"['e', 'a']","['s', 'i', 'r']","[[], ['a'], [], [], []]","[[], [], [], [], ['e']]",1.0,0.8208092485549133,0.9944845702130996,1.0,0.7341854227681732,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.549479241536186,_+++-
0a07124602b71,3,naked,2,"['n', 'e', 'a', 'k']","['s', 'i', 't', 'r']","[[], ['a'], ['k'], ['e'], []]","[[], [], [], [], ['n', 'e']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
19439f451e52c,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,-__-_
19439f451e52c,2,hours,347,"['s', 'r']","['i', 'e', 'a']","[[], [], [], [], []]","[['r'], [], [], ['s'], []]",0.891250938133745,0.8854625550660793,0.9348349789628028,1.0,0.6861800326580558,0.841087902465263,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.238816407285946,_+_-+
19439f451e52c,3,words,58,"['o', 's', 'r']","['e', 'a', 'u', 'i', 'h']","[[], ['o'], [], [], ['s']]","[['r'], [], [], ['s', 'r'], []]",0.9120108393559095,0.8333333333333333,0.9957533302312943,1.0,0.8282138794084186,0.989356328047116,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.558667710376072,_++_+
19439f451e52c,4,forms,42,"['o', 's', 'r']","['w', 'e', 'a', 'u', 'i', 'h', 'd']","[[], ['o'], ['r'], [], ['s']]","[['r'], [], [], ['s', 'r'], []]",1.0,0.6818181818181818,1.0,1.0,0.5193370165745855,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.201155198392767,_++_+
19439f451e52c,5,ports,31,"['o', 's', 'r']","['w', 'e', 'a', 'f', 'u', 'm', 'i', 'h', 'd']","[[], ['o'], ['r'], [], ['s']]","[['r'], [], [], ['s', 'r'], []]",0.6309573444801942,1.0,1.0,1.0,0.8461538461538461,0.8443842812511574,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.321495471885198,_++_+
19439f451e52c,6,corks,17,"['o', 's', 'r']","['w', 'e', 'a', 't', 'f', 'p', 'u', 'm', 'i', 'h', 'd']","[[], ['o'], ['r'], [], ['s']]","[['r'], [], [], ['s', 'r'], []]",0.21379620895022328,0.8571428571428573,1.0,1.0,0.7749999999999999,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.845939066093081,_++++
19439f451e52c,7,yorks,2,"['o', 's', 'k', 'r']","['w', 'e', 'a', 't', 'f', 'p', 'u', 'c', 'm', 'i', 'h', 'd']","[[], ['o'], ['r'], ['k'], ['s']]","[['r'], [], [], ['s', 'r'], []]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
26e0e96ba01c2,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_---_
26e0e96ba01c2,2,spain,409,"['s', 'i', 'a']","['e', 'r']","[[], [], [], [], []]","[[], ['a'], ['i'], ['s'], []]",1.0,0.7500000000000001,0.971771309052946,1.0,0.7857142857142857,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.507485594767232,-_+--
26e0e96ba01c2,3,isang,7,"['s', 'i', 'n', 'a']","['p', 'e', 'r']","[[], [], ['a'], [], []]","[['s'], ['a'], ['i'], ['s', 'i'], ['n']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
3a878dd8cb0af,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,__-_-
3a878dd8cb0af,2,given,789,"['i', 'e']","['s', 'a', 'r']","[[], [], [], [], []]","[[], [], ['i'], [], ['e']]",0.9549925860214359,0.6072319201995012,0.8318211496794011,1.0,0.5320796200656858,0.8964693170086199,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.822594592974644,_-_-_
3a878dd8cb0af,3,delhi,184,"['i', 'e']","['v', 'g', 'a', 'r', 's', 'n']","[[], [], [], [], []]","[[], ['i'], ['i'], ['e'], ['e']]",1.0,0.9659090909090909,1.0,1.0,0.8133608480900062,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.7792699389990965,_-__+
3a878dd8cb0af,4,emoji,7,"['i', 'e']","['v', 'g', 'a', 'r', 'l', 's', 'n', 'h', 'd']","[[], [], [], [], ['i']]","[[], ['i', 'e'], ['i'], ['e'], ['e']]",1.0,0.9166666666666665,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.916666666666666,+++++
4337ae9e98ed8,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,___-_
4337ae9e98ed8,2,south,1222,['s'],"['i', 'e', 'a', 'r']","[[], [], [], [], []]","[[], [], [], ['s'], []]",1.0,0.9741902834008098,0.9976103857814312,1.0,0.7337006311149915,0.8391390884018326,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.544640388699065,-_-__
4337ae9e98ed8,3,funds,120,"['s', 'u']","['e', 'a', 'r', 'o', 't', 'i', 'h']","[[], [], [], [], []]","[['s'], [], ['u'], ['s'], []]",1.0,0.7894736842105264,1.0,1.0,0.4924107935380791,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.281884477748606,_++-+
4337ae9e98ed8,4,dunks,3,"['s', 'u', 'n', 'd']","['e', 'a', 'r', 'o', 't', 'f', 'i', 'h']","[[], ['u'], ['n'], [], ['s']]","[['s'], [], ['u'], ['s', 'd'], []]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
53fcb1e170c25,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_-_--
53fcb1e170c25,2,means,399,"['s', 'e', 'a']","['i', 'r']","[[], [], [], [], []]","[[], ['a'], [], ['s'], ['e']]",1.0,0.7883597883597885,1.0,1.0,0.6261961675305106,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.4145559558902985,-++_+
53fcb1e170c25,3,teams,4,"['m', 's', 'e', 'a']","['i', 'n', 'r']","[[], ['e'], ['a'], [], ['s']]","[['m'], ['a'], [], ['s'], ['e']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,_++++
53fcb1e170c25,4,beams,3,"['m', 's', 'e', 'a']","['t', 'i', 'n', 'r']","[[], ['e'], ['a'], ['m'], ['s']]","[['m'], ['a'], [], ['s'], ['e']]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,_++++
53fcb1e170c25,5,keams,2,"['m', 's', 'e', 'a']","['t', 'r', 'i', 'n', 'b']","[[], ['e'], ['a'], ['m'], ['s']]","[['m'], ['a'], [], ['s'], ['e']]",0.005495408738576238,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.005495408738576,_++++
53fcb1e170c25,6,seams,1,"['m', 's', 'e', 'a']","['t', 'r', 'k', 'i', 'n', 'b']","[[], ['e'], ['a'], ['m'], ['s']]","[['m'], ['a'], [], ['s'], ['e']]",1.0,1.0,1.0,1.0,nan,nan,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nan,+++++
67528849bad5f,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_+___
67528849bad5f,2,watch,2292,['a'],"['s', 'i', 'e', 'r']","[[], ['a'], [], [], []]","[[], [], [], [], []]",0.9772372209558101,0.5589383294301327,0.9463706493254744,1.0,0.3889233138791907,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.871469513590608,++_-_
67528849bad5f,3,wacky,5,"['w', 'c', 'a']","['e', 't', 'r', 's', 'i', 'h']","[['w'], ['a'], [], [], []]","[[], [], [], ['c'], []]",1.0,0.7777777777777777,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",5.777777777777778,++++_
67528849bad5f,4,wacko,2,"['w', 'c', 'a', 'k']","['e', 't', 'r', 's', 'i', 'h', 'y']","[['w'], ['a'], ['c'], ['k'], []]","[[], [], [], ['c'], []]",1.0,1.0,1.0,1.0,1.0,1.0,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",6.0,+++++
7651c6bd5feb9,1,raise,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,0.4608837588900548,0.7546769945682399,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",4.762426205980853,_____
